,"('E', 'E')","('E', 'A')","('E', 'N')","('E', 'C')","('E', 'D')","('E', 'M')","('E', 'O')","('E', 'G')","('E', 'I')","('E', 'L')","('E', 'B')","('E', 'J')","('E', 'H')","('E', 'K')","('E', 'F')","('A', 'E')","('A', 'A')","('A', 'N')","('A', 'C')","('A', 'D')","('A', 'M')","('A', 'O')","('A', 'G')","('A', 'I')","('A', 'L')","('A', 'B')","('A', 'J')","('A', 'H')","('A', 'K')","('A', 'F')","('N', 'E')","('N', 'A')","('N', 'N')","('N', 'C')","('N', 'D')","('N', 'M')","('N', 'O')","('N', 'G')","('N', 'I')","('N', 'L')","('N', 'B')","('N', 'J')","('N', 'H')","('N', 'K')","('N', 'F')","('C', 'E')","('C', 'A')","('C', 'N')","('C', 'C')","('C', 'D')","('C', 'M')","('C', 'O')","('C', 'G')","('C', 'I')","('C', 'L')","('C', 'B')","('C', 'J')","('C', 'H')","('C', 'K')","('C', 'F')","('D', 'E')","('D', 'A')","('D', 'N')","('D', 'C')","('D', 'D')","('D', 'M')","('D', 'O')","('D', 'G')","('D', 'I')","('D', 'L')","('D', 'B')","('D', 'J')","('D', 'H')","('D', 'K')","('D', 'F')","('M', 'E')","('M', 'A')","('M', 'N')","('M', 'C')","('M', 'D')","('M', 'M')","('M', 'O')","('M', 'G')","('M', 'I')","('M', 'L')","('M', 'B')","('M', 'J')","('M', 'H')","('M', 'K')","('M', 'F')","('O', 'E')","('O', 'A')","('O', 'N')","('O', 'C')","('O', 'D')","('O', 'M')","('O', 'O')","('O', 'G')","('O', 'I')","('O', 'L')","('O', 'B')","('O', 'J')","('O', 'H')","('O', 'K')","('O', 'F')","('G', 'E')","('G', 'A')","('G', 'N')","('G', 'C')","('G', 'D')","('G', 'M')","('G', 'O')","('G', 'G')","('G', 'I')","('G', 'L')","('G', 'B')","('G', 'J')","('G', 'H')","('G', 'K')","('G', 'F')","('I', 'E')","('I', 'A')","('I', 'N')","('I', 'C')","('I', 'D')","('I', 'M')","('I', 'O')","('I', 'G')","('I', 'I')","('I', 'L')","('I', 'B')","('I', 'J')","('I', 'H')","('I', 'K')","('I', 'F')","('L', 'E')","('L', 'A')","('L', 'N')","('L', 'C')","('L', 'D')","('L', 'M')","('L', 'O')","('L', 'G')","('L', 'I')","('L', 'L')","('L', 'B')","('L', 'J')","('L', 'H')","('L', 'K')","('L', 'F')","('B', 'E')","('B', 'A')","('B', 'N')","('B', 'C')","('B', 'D')","('B', 'M')","('B', 'O')","('B', 'G')","('B', 'I')","('B', 'L')","('B', 'B')","('B', 'J')","('B', 'H')","('B', 'K')","('B', 'F')","('J', 'E')","('J', 'A')","('J', 'N')","('J', 'C')","('J', 'D')","('J', 'M')","('J', 'O')","('J', 'G')","('J', 'I')","('J', 'L')","('J', 'B')","('J', 'J')","('J', 'H')","('J', 'K')","('J', 'F')","('H', 'E')","('H', 'A')","('H', 'N')","('H', 'C')","('H', 'D')","('H', 'M')","('H', 'O')","('H', 'G')","('H', 'I')","('H', 'L')","('H', 'B')","('H', 'J')","('H', 'H')","('H', 'K')","('H', 'F')","('K', 'E')","('K', 'A')","('K', 'N')","('K', 'C')","('K', 'D')","('K', 'M')","('K', 'O')","('K', 'G')","('K', 'I')","('K', 'L')","('K', 'B')","('K', 'J')","('K', 'H')","('K', 'K')","('K', 'F')","('F', 'E')","('F', 'A')","('F', 'N')","('F', 'C')","('F', 'D')","('F', 'M')","('F', 'O')","('F', 'G')","('F', 'I')","('F', 'L')","('F', 'B')","('F', 'J')","('F', 'H')","('F', 'K')","('F', 'F')"
107,,,5.478070154289215,0.0,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,0.0,,0.0,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,0.0,,0.0,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,0.0,,,0.0,11.128490477670148,,,,0.0,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,0.0,,8.364480681578453,,,,,0.0,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,0.0,,,,,,10.925358268576911,,0.0,,,7.74834344592649,,0.0,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,0.0,
108,,,5.478070154289215,0.0,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,0.0,,0.0,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,0.0,,0.0,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,9.48912416325338,,,0.0,11.128490477670148,,,,0.0,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,0.0,,8.364480681578453,,,,,0.0,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,0.0,,,,,,10.925358268576911,,0.0,,,7.74834344592649,,9.48912416325338,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,0.0,
109,,,5.478070154289215,8.142973187396004,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,0.0,,9.146899294534693,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,8.142973187396004,,0.0,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,9.48912416325338,,,9.146899294534693,11.128490477670148,,,,0.0,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,0.0,,8.364480681578453,,,,,0.0,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,0.0,,,,,,10.925358268576911,,0.0,,,7.74834344592649,,9.48912416325338,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,0.0,
110,,,5.478070154289215,8.142973187396004,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,0.0,,9.146899294534693,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,8.142973187396004,,0.0,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,9.48912416325338,,,9.146899294534693,11.128490477670148,,,,0.0,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,0.0,,8.364480681578453,,,,,0.0,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,0.0,,,,,,10.925358268576911,,,,,7.74834344592649,,9.48912416325338,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,,
111,,,5.478070154289215,8.142973187396004,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,0.0,,9.146899294534693,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,8.142973187396004,,0.0,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,9.48912416325338,,,9.146899294534693,11.128490477670148,,,,0.0,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,0.0,,8.364480681578453,,,,,0.0,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,0.0,,,,,,10.925358268576911,,0.0,,,7.74834344592649,,9.48912416325338,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,0.0,
112,,,5.478070154289215,8.142973187396004,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,0.0,,9.146899294534693,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,8.142973187396004,,0.0,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,9.48912416325338,,,9.146899294534693,11.128490477670148,,,,0.0,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,0.0,,8.364480681578453,,,,,0.0,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,0.0,,,,,,10.925358268576911,,0.0,,,7.74834344592649,,9.48912416325338,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,0.0,
113,,,5.478070154289215,8.142973187396004,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,0.0,,9.146899294534693,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,8.142973187396004,,0.0,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,9.48912416325338,,,9.146899294534693,11.128490477670148,,,,0.0,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,0.0,,8.364480681578453,,,,,0.0,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,0.0,,,,,,10.925358268576911,,,,,7.74834344592649,,9.48912416325338,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,,
114,,,5.478070154289215,8.142973187396004,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,0.0,,9.146899294534693,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,8.142973187396004,,0.0,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,9.48912416325338,,,9.146899294534693,11.128490477670148,,,,11.539316778442124,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,0.0,,8.364480681578453,,,,,11.539316778442124,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,0.0,,,,,,10.925358268576911,,0.0,,,7.74834344592649,,9.48912416325338,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,0.0,
115,,,5.478070154289215,8.142973187396004,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,0.0,,9.146899294534693,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,8.142973187396004,,0.0,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,9.48912416325338,,,9.146899294534693,11.128490477670148,,,,11.539316778442124,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,0.0,,8.364480681578453,,,,,11.539316778442124,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,0.0,,,,,,10.925358268576911,,0.0,,,7.74834344592649,,9.48912416325338,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,0.0,
116,,,5.478070154289215,8.142973187396004,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,0.0,,9.146899294534693,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,8.142973187396004,,0.0,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,9.48912416325338,,,9.146899294534693,11.128490477670148,,,,11.539316778442124,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,0.0,,8.364480681578453,,,,,11.539316778442124,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,0.0,,,,,,10.925358268576911,,0.0,,,7.74834344592649,,9.48912416325338,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,0.0,
117,,,5.478070154289215,8.142973187396004,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,0.0,,9.146899294534693,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,8.142973187396004,,0.0,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,9.48912416325338,,,9.146899294534693,11.128490477670148,,,,11.539316778442124,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,0.0,,8.364480681578453,,,,,11.539316778442124,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,0.0,,,,,,10.925358268576911,,0.0,,,7.74834344592649,,9.48912416325338,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,0.0,
118,,,5.478070154289215,8.142973187396004,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,7.438000154276108,,9.146899294534693,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,8.142973187396004,,7.438000154276108,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,9.48912416325338,,,9.146899294534693,11.128490477670148,,,,11.539316778442124,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,0.0,,8.364480681578453,,,,,11.539316778442124,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,0.0,,,,,,10.925358268576911,,0.0,,,7.74834344592649,,9.48912416325338,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,0.0,
119,,,5.478070154289215,8.142973187396004,,,,8.364480681578453,,,,,4.224008149292806,6.111654331153608,,,,,,,,,,,,,,,,,5.478070154289215,,,7.438000154276108,,9.146899294534693,7.134220586183886,,6.458998198865708,11.156318526116912,11.777919007789142,,7.789478021253053,10.227611939384348,7.74834344592649,8.142973187396004,,7.438000154276108,,,11.128490477670148,9.272948151106249,,4.96921177879121,,5.01296700654409,4.153453711720496,,8.533078849842289,,,,,,,,,,,6.265378882082749,8.63260406987797,,8.632909470754445,,9.48912416325338,,,9.146899294534693,11.128490477670148,,,,11.539316778442124,,,,,,,10.264227896467698,,,7.134220586183886,9.272948151106249,,,,,,,,,,4.777835423495377,,8.364480681578453,,,,,11.539316778442124,,,,,,,4.306135258436866,,,,,6.458998198865708,4.96921177879121,,,,,,,,,10.237173147047809,,7.883045696667201,,,11.156318526116912,,6.265378882082749,,,,,,,,,,,,,11.777919007789142,5.01296700654409,8.63260406987797,,,,,,,,,,,,,,4.153453711720496,,,,,,,,,5.971095589122942,,4.39016893654157,4.224008149292806,,7.789478021253053,,8.632909470754445,,,4.306135258436866,10.237173147047809,,,5.971095589122942,,10.925358268576911,,6.111654331153608,,10.227611939384348,8.533078849842289,,,4.777835423495377,,,,,,10.925358268576911,,5.258196423519499,,,7.74834344592649,,9.48912416325338,10.264227896467698,,,7.883045696667201,,,4.39016893654157,,5.258196423519499,
