,"('L', 'L')","('L', 'G')","('L', 'C')","('L', 'F')","('L', 'B')","('L', 'J')","('L', 'N')","('L', 'H')","('L', 'K')","('L', 'D')","('L', 'E')","('L', 'I')","('L', 'A')","('L', 'M')","('L', 'O')","('G', 'L')","('G', 'G')","('G', 'C')","('G', 'F')","('G', 'B')","('G', 'J')","('G', 'N')","('G', 'H')","('G', 'K')","('G', 'D')","('G', 'E')","('G', 'I')","('G', 'A')","('G', 'M')","('G', 'O')","('C', 'L')","('C', 'G')","('C', 'C')","('C', 'F')","('C', 'B')","('C', 'J')","('C', 'N')","('C', 'H')","('C', 'K')","('C', 'D')","('C', 'E')","('C', 'I')","('C', 'A')","('C', 'M')","('C', 'O')","('F', 'L')","('F', 'G')","('F', 'C')","('F', 'F')","('F', 'B')","('F', 'J')","('F', 'N')","('F', 'H')","('F', 'K')","('F', 'D')","('F', 'E')","('F', 'I')","('F', 'A')","('F', 'M')","('F', 'O')","('B', 'L')","('B', 'G')","('B', 'C')","('B', 'F')","('B', 'B')","('B', 'J')","('B', 'N')","('B', 'H')","('B', 'K')","('B', 'D')","('B', 'E')","('B', 'I')","('B', 'A')","('B', 'M')","('B', 'O')","('J', 'L')","('J', 'G')","('J', 'C')","('J', 'F')","('J', 'B')","('J', 'J')","('J', 'N')","('J', 'H')","('J', 'K')","('J', 'D')","('J', 'E')","('J', 'I')","('J', 'A')","('J', 'M')","('J', 'O')","('N', 'L')","('N', 'G')","('N', 'C')","('N', 'F')","('N', 'B')","('N', 'J')","('N', 'N')","('N', 'H')","('N', 'K')","('N', 'D')","('N', 'E')","('N', 'I')","('N', 'A')","('N', 'M')","('N', 'O')","('H', 'L')","('H', 'G')","('H', 'C')","('H', 'F')","('H', 'B')","('H', 'J')","('H', 'N')","('H', 'H')","('H', 'K')","('H', 'D')","('H', 'E')","('H', 'I')","('H', 'A')","('H', 'M')","('H', 'O')","('K', 'L')","('K', 'G')","('K', 'C')","('K', 'F')","('K', 'B')","('K', 'J')","('K', 'N')","('K', 'H')","('K', 'K')","('K', 'D')","('K', 'E')","('K', 'I')","('K', 'A')","('K', 'M')","('K', 'O')","('D', 'L')","('D', 'G')","('D', 'C')","('D', 'F')","('D', 'B')","('D', 'J')","('D', 'N')","('D', 'H')","('D', 'K')","('D', 'D')","('D', 'E')","('D', 'I')","('D', 'A')","('D', 'M')","('D', 'O')","('E', 'L')","('E', 'G')","('E', 'C')","('E', 'F')","('E', 'B')","('E', 'J')","('E', 'N')","('E', 'H')","('E', 'K')","('E', 'D')","('E', 'E')","('E', 'I')","('E', 'A')","('E', 'M')","('E', 'O')","('I', 'L')","('I', 'G')","('I', 'C')","('I', 'F')","('I', 'B')","('I', 'J')","('I', 'N')","('I', 'H')","('I', 'K')","('I', 'D')","('I', 'E')","('I', 'I')","('I', 'A')","('I', 'M')","('I', 'O')","('A', 'L')","('A', 'G')","('A', 'C')","('A', 'F')","('A', 'B')","('A', 'J')","('A', 'N')","('A', 'H')","('A', 'K')","('A', 'D')","('A', 'E')","('A', 'I')","('A', 'A')","('A', 'M')","('A', 'O')","('M', 'L')","('M', 'G')","('M', 'C')","('M', 'F')","('M', 'B')","('M', 'J')","('M', 'N')","('M', 'H')","('M', 'K')","('M', 'D')","('M', 'E')","('M', 'I')","('M', 'A')","('M', 'M')","('M', 'O')","('O', 'L')","('O', 'G')","('O', 'C')","('O', 'F')","('O', 'B')","('O', 'J')","('O', 'N')","('O', 'H')","('O', 'K')","('O', 'D')","('O', 'E')","('O', 'I')","('O', 'A')","('O', 'M')","('O', 'O')"
107,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,0.0,,,,,,5.01296700654409,4.153453711720496,0.0,,,,0.0,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,0.0,0.0,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,0.0,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,0.0,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,0.0,,,10.227611939384348,10.925358268576911,,,,,,,0.0,6.265378882082749,,,0.0,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,0.0,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.128490477670148,10.264227896467698,,,0.0,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,0.0,,,,,,
108,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,0.0,,,,,,5.01296700654409,4.153453711720496,0.0,,,,0.0,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,0.0,9.48912416325338,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,0.0,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,0.0,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,0.0,,,10.227611939384348,10.925358268576911,,,,,,,0.0,6.265378882082749,,,9.48912416325338,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,0.0,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.128490477670148,10.264227896467698,,,0.0,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,0.0,,,,,,
109,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,0.0,,,,,,5.01296700654409,4.153453711720496,0.0,,,,8.142973187396004,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,0.0,9.48912416325338,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,0.0,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,9.146899294534693,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,0.0,,,10.227611939384348,10.925358268576911,,,,,,,0.0,6.265378882082749,,,9.48912416325338,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,8.142973187396004,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.128490477670148,10.264227896467698,,,9.146899294534693,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,0.0,,,,,,
110,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,0.0,,,,,,5.01296700654409,4.153453711720496,0.0,,,,8.142973187396004,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,,9.48912416325338,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,0.0,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,9.146899294534693,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,,,,10.227611939384348,10.925358268576911,,,,,,,0.0,6.265378882082749,,,9.48912416325338,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,8.142973187396004,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.128490477670148,10.264227896467698,,,9.146899294534693,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,0.0,,,,,,
111,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,0.0,,,,,,5.01296700654409,4.153453711720496,0.0,,,,8.142973187396004,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,0.0,9.48912416325338,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,0.0,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,9.146899294534693,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,0.0,,,10.227611939384348,10.925358268576911,,,,,,,0.0,6.265378882082749,,,9.48912416325338,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,8.142973187396004,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.128490477670148,10.264227896467698,,,9.146899294534693,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,0.0,,,,,,
112,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,0.0,,,,,,5.01296700654409,4.153453711720496,0.0,,,,8.142973187396004,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,0.0,9.48912416325338,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,0.0,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,9.146899294534693,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,0.0,,,10.227611939384348,10.925358268576911,,,,,,,0.0,6.265378882082749,,,9.48912416325338,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,8.142973187396004,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.128490477670148,10.264227896467698,,,9.146899294534693,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,0.0,,,,,,
113,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,0.0,,,,,,5.01296700654409,4.153453711720496,0.0,,,,8.142973187396004,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,,9.48912416325338,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,0.0,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,9.146899294534693,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,,,,10.227611939384348,10.925358268576911,,,,,,,0.0,6.265378882082749,,,9.48912416325338,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,8.142973187396004,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.128490477670148,10.264227896467698,,,9.146899294534693,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,0.0,,,,,,
114,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,11.539316778442124,,,,,,5.01296700654409,4.153453711720496,0.0,,,,8.142973187396004,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,0.0,9.48912416325338,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,0.0,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,9.146899294534693,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,0.0,,,10.227611939384348,10.925358268576911,,,,,,,0.0,6.265378882082749,,,9.48912416325338,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,8.142973187396004,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,11.539316778442124,11.128490477670148,10.264227896467698,,,9.146899294534693,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,0.0,,,,,,
115,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,11.539316778442124,,,,,,5.01296700654409,4.153453711720496,0.0,,,,8.142973187396004,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,0.0,9.48912416325338,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,0.0,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,9.146899294534693,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,0.0,,,10.227611939384348,10.925358268576911,,,,,,,0.0,6.265378882082749,,,9.48912416325338,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,8.142973187396004,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,11.539316778442124,11.128490477670148,10.264227896467698,,,9.146899294534693,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,0.0,,,,,,
116,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,11.539316778442124,,,,,,5.01296700654409,4.153453711720496,0.0,,,,8.142973187396004,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,0.0,9.48912416325338,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,0.0,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,9.146899294534693,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,0.0,,,10.227611939384348,10.925358268576911,,,,,,,0.0,6.265378882082749,,,9.48912416325338,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,8.142973187396004,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,11.539316778442124,11.128490477670148,10.264227896467698,,,9.146899294534693,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,0.0,,,,,,
117,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,11.539316778442124,,,,,,5.01296700654409,4.153453711720496,0.0,,,,8.142973187396004,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,0.0,9.48912416325338,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,0.0,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,9.146899294534693,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,0.0,,,10.227611939384348,10.925358268576911,,,,,,,0.0,6.265378882082749,,,9.48912416325338,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,8.142973187396004,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,11.539316778442124,11.128490477670148,10.264227896467698,,,9.146899294534693,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,0.0,,,,,,
118,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,11.539316778442124,,,,,,5.01296700654409,4.153453711720496,7.438000154276108,,,,8.142973187396004,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,0.0,9.48912416325338,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,7.438000154276108,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,9.146899294534693,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,0.0,,,10.227611939384348,10.925358268576911,,,,,,,0.0,6.265378882082749,,,9.48912416325338,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,8.142973187396004,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,11.539316778442124,11.128490477670148,10.264227896467698,,,9.146899294534693,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,0.0,,,,,,
119,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,,4.306135258436866,,,8.364480681578453,,,11.539316778442124,,,,,,5.01296700654409,4.153453711720496,7.438000154276108,,,,8.142973187396004,4.96921177879121,,11.128490477670148,9.272948151106249,,,,,,4.39016893654157,7.74834344592649,,5.258196423519499,9.48912416325338,,7.883045696667201,,10.264227896467698,,,,5.01296700654409,,,10.860084674819689,11.777919007789142,,,8.63260406987797,,,,,,,,4.153453711720496,4.39016893654157,10.860084674819689,,,5.971095589122942,,,9.313011623133434,8.476344344613302,,,,11.156318526116912,,7.438000154276108,7.74834344592649,11.777919007789142,,,7.789478021253053,10.227611939384348,,5.478070154289215,6.458998198865708,,9.146899294534693,7.134220586183886,,4.306135258436866,,,,5.971095589122942,7.789478021253053,,10.925358268576911,8.632909470754445,4.224008149292806,10.237173147047809,,,,,,,5.258196423519499,,,10.227611939384348,10.925358268576911,,,,,,,4.777835423495377,6.265378882082749,,,9.48912416325338,8.63260406987797,,,8.632909470754445,,,,,,,,,8.364480681578453,8.142973187396004,,,9.313011623133434,5.478070154289215,4.224008149292806,,,,,,,,,,4.96921177879121,7.883045696667201,,8.476344344613302,6.458998198865708,10.237173147047809,,,,,,,,,,,,,,,,,,,,,,,,11.539316778442124,11.128490477670148,10.264227896467698,,,9.146899294534693,,,,,,,,,,,9.272948151106249,,,,7.134220586183886,,4.777835423495377,,,,,,
